t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
108.3333333,11.3517564309592,0.8029740031965189,7.568820235752869,0.7821026527941572,0.67627594272488,58.200068951029294,55.49335518556257,10.2755340012195,47.924534949809704,6.975283912430292,0.378299877571074,16.641635580013894,30.613599188078524
108.3541667,11.351365480075811,0.8032882886939203,7.570869821466175,0.781909146707769,0.6760958866234268,58.1855928754486,55.48076648365168,10.275696213263,47.9098966621855,6.975144383514016,0.3783069804411139,16.64061217258528,30.610423470757027
108.375,11.350978281055928,0.8036043579918843,7.572929018184523,0.7817162911372538,0.6759164063956653,58.1711538133228,55.46822496148193,10.2758578700253,47.895295943297405,6.9750051782876215,0.3783138920284625,16.639565490957313,30.607224551307123
108.3958333,11.350594794091034,0.8039221908070417,7.574997669282092,0.7815240838907311,0.6757375003713356,58.1567505356378,55.455730350908794,10.2760178540111,47.880732681626704,6.9748663432620805,0.37832098591976077,16.638570441486017,30.604111299274813
108.4166667,11.350214979835792,0.8042417670531086,7.577075630634417,0.7813325227798956,0.675559166857432,58.1423839507667,55.443282516456016,10.276177064945,47.8662068858216,6.974727840761149,0.37832796781987277,16.637568048439963,30.600998013250397
108.4375,11.349838804793073,0.8045630622036319,7.579162720618193,0.7811416083645077,0.6753814067354655,58.1280544734859,55.4308814578027,10.2763357363014,47.851718737184505,6.974589662851312,0.37833476046184655,16.636542466175417,30.597861417503765
108.4583333,11.349466230371586,0.8048860564887738,7.581258787550784,0.7809513384358773,0.6752042183089368,58.1137608721577,55.418526907385186,10.276492752323302,47.8372681198344,6.974451855926603,0.3783417367290763,16.635568458281178,30.59481016584935
108.4791667,11.349097218428952,0.8052107303318858,7.583363692130063,0.7807617107893238,0.6750275998592564,58.0995040590701,55.40621873053876,10.2766490206614,47.8228550384087,6.97431438194063,0.3783485996960785,16.634586527271253,30.59175780830969
108.5,11.348731736503726,0.80553705964023,7.585477257090384,0.7805727259409025,0.6748515522182889,58.085284432189596,55.39395692464858,10.2768047646314,47.808479667558196,6.974177233330079,0.37835527544470976,16.633581502471504,30.588682054249247
108.5208333,11.348369747184249,0.8058650251485683,7.587599335549662,0.7803843816665678,0.6746760736649455,58.0711007576747,55.38174122280556,10.2769588704188,47.7941418872559,6.974040456365209,0.37836213608976044,16.632627991584638,30.58569132280967
108.5416667,11.348011213493953,0.8061946077809649,7.589729792886009,0.7801966757467005,0.6745011624566875,58.056953951747005,55.369571491205015,10.2771122534279,47.779841698319004,6.973904012638288,0.37836888213381514,16.631665986985126,30.582698432256752
108.5625,11.347656103974959,0.80652578387217,7.591868456072835,0.7800096086552414,0.6743268193774561,58.042844395772796,55.35744772501844,10.277265126827201,47.7655792689456,6.973767894957203,0.37837544300369713,16.63068099215254,30.579682075672064
108.5833333,11.347304382358805,0.806858534652582,7.594015182890499,0.7798231781541936,0.6741530426831697,58.0287708540578,55.3453696580577,10.277416378890601,47.7513544751672,6.97363214946397,0.3783821899993308,16.629747449605194,30.576750424131475
108.6041667,11.346956012798737,0.8071928415380284,7.596169843260255,0.7796373820103877,0.6739798306089155,58.0147342468097,55.33333715742676,10.2775669326431,47.737167314166506,6.973496737396617,0.3783888210967212,16.628804850579222,30.573815577156747
