t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
72.24196667,0.5611898401123024,0.1172815500038218,5.5273523128067845,1.41808537536907,1.2635625122000442,171.5676485667475,167.0569886319639,10.0380122475903,161.5296363191571,7.513134910261517,0.37207537341975,13.146332956277195,23.505037821463716
72.26196667,0.5611910044629665,0.1172805298111057,5.52751774811017,1.4180947492475482,1.2635706127994866,171.56926651356468,167.05875773966858,10.0380265220062,161.5312399915584,7.513138604353619,0.3720765558825,13.146920865738943,23.506077759603492
72.28196667,0.5611921672212343,0.1172795109821286,5.527682730369107,1.4181041103940049,1.2635787029587928,171.570890803159,167.0605276422021,10.038045891326,161.532844911833,7.513142081326593,0.37207411293675,13.146354405015868,23.505213086970393
72.30196667,0.5611933283898053,0.11727849351554939,5.527847130141347,1.4181134588257036,1.2635867829601695,171.5724694183271,167.06228102724455,10.038035521223799,161.5344338971032,7.513146802076787,0.372084278874,13.148674253598866,23.508737391567234
72.32196667,0.5611944879709335,0.1172774774092448,5.528011762365245,1.4181227945599257,1.263594851136563,171.5745840905227,167.06421129159477,10.0383845612931,161.53619952922952,7.513136448062146,0.3719161543545,13.109871566120344,23.449560158727103
72.34196667,0.5611956459725884,0.1172764626646317,5.528166907189837,1.4181321176137438,1.2636029275657161,171.574988407502,167.06556923183683,10.037586082854899,161.537402324647,7.513174226903923,0.372278903934,13.194572169872256,23.5791129480574
72.36196667,0.5611968023888488,0.1172754492683333,5.528343798275807,1.4181414280049887,1.2636109477880644,171.5773250694623,167.0675753679942,10.0380934997438,161.5392315697184,7.51315719204023,0.372023872962,13.134046900090858,23.486123209391547
72.38196667,0.561197957216951,0.11727443723445559,5.528506620510045,1.418150725750005,1.2636189857600946,171.57866200521042,167.06924338071676,10.037925245003601,161.5407367602067,7.5131685183733,0.37211352025574995,13.15579412983259,23.519759356336706
72.40196667,0.5611991104649972,0.1172734265507114,5.52867396873378,1.4181600108665304,1.263627003105844,171.5806200246348,167.0711180821223,10.0381759112463,161.5424441133885,7.513162263532623,0.372002473122,13.129805609756216,23.479973528002
72.42196667,0.5612002621365748,0.1172724172209641,5.52883441104756,1.4181692833714088,1.2636350234398852,171.5817443988085,167.07271239260197,10.0378664172541,161.5438779815544,7.513179508377749,0.37215334300725,13.165141255186967,23.534075307658306
72.44196667,0.561201412232714,0.11727140923696229,5.529003248000574,1.418178543282108,1.2636430151912217,171.58350129123178,167.07451859564296,10.037985943589401,161.54551534764238,7.513178739157776,0.37209712992375,13.15140008120891,23.5127829330824
72.46196667,0.5612025607522897,0.1172704026027099,5.5291686812226555,1.4181877906154192,1.2636510027341048,171.5853397303385,167.07634949809955,10.0381589134616,161.5471808168769,7.513175733034023,0.372023723001,13.134581885604142,23.487198728708975
72.48196667,0.5612037077025664,0.1172693973154562,5.529329346088975,1.418197025388475,1.2636589888979008,171.5865947416502,167.07798384497238,10.0379402427668,161.5486544988834,7.513189155382037,0.37213284192,13.160147514253234,23.526345666116864
72.50196667,0.5612048530847888,0.1172683933695071,5.529495937978444,1.4182062476185369,1.2636669516183532,171.58836421160058,167.07979000572536,10.0380701438536,161.5502940677469,7.513187943027849,0.3720765437235,13.14656487948782,23.505374010668625
72.52196667,0.5612059968995384,0.1172673907675659,5.529658891871511,1.4182154573223964,1.263674910657969,171.5899430193357,167.0815304134276,10.0380714977796,161.55187152155608,7.513192125073585,0.3720823111425,13.148058195575521,23.50772446208863
72.54196667,0.5612071391511981,0.1172663895055257,5.529821766568752,1.418224654517188,1.2636828586836948,171.5914991281152,167.08326212523806,10.0380587694459,161.55344035866932,7.51319689318909,0.37209200287875,13.150265194016107,23.511075117976336
72.56196667,0.5612082798416315,0.1172653895818011,5.529984941816964,1.4182338392198854,1.2636907949268248,171.5941484485895,167.08535575624367,10.0387776341628,161.5553708144267,7.513170981707572,0.371753768883,13.072208185856695,23.391983846248785
72.58196667,0.5612094189851429,0.11726439100104899,5.530128638421389,1.418243011447114,1.2636987602277299,171.59440644010309,167.0866472682127,10.037887810311801,161.5565186297913,7.51321256333331,0.37217065539675,13.170309924309903,23.542486935341742
72.60196667,0.5612105565803557,0.11726339374433781,5.530296794492742,1.418252171216725,1.2637066638961096,171.5962712742327,167.08847998841247,10.0380880803129,161.55818319391972,7.5132083747611,0.37207435105049996,13.146096717729238,23.50467762455999
72.62196667,0.5612116926172431,0.11726239782545951,5.530459359551141,1.4182613185447988,1.263714567991797,171.597840322064,167.09021137018325,10.0380883114318,161.5597520106321,7.513212581973835,0.37207928861774997,13.147368939660383,23.50667764965137
72.64196667,0.5612128271013851,0.1172614032375114,5.530621871639025,1.4182704534485089,1.2637224610951916,171.599437586758,167.09195097548331,10.038108482913701,161.5613291038443,7.513215948687268,0.372075706779,13.146476618626082,23.50528736660443
72.66196667,0.5612139600351727,0.1172604099793001,5.530783790485602,1.4182795759446967,1.2637303443364216,171.6009953996061,167.0936761416338,10.038103048457799,161.5628923511482,7.513220385958482,0.37208281371449997,13.14809146205741,23.50773743136391
72.68196667,0.5612150914208859,0.11725941804868009,5.530945819673581,1.4182886860502308,1.2637382162778814,171.6025390285979,167.0953955153317,10.038089332939801,161.5644496956581,7.5132251656038,0.37209299383725,13.150363411559141,23.511165344584732
72.70196667,0.5612162212602154,0.1172584274438529,5.531108177631422,1.4182977837819384,1.2637460764838964,171.6051618916834,167.09747221923843,10.038797850076401,161.56636404160702,7.513199658230573,0.37175931338699997,13.073346713751889,23.39365848792605
72.72196667,0.5612173495672381,0.1172574381693704,5.531251336741017,1.4183068691562912,1.2637539652754606,171.6054175439761,167.0987548465701,10.037914034147,161.5675035098291,7.513240957198629,0.37217300917650004,13.170687801301904,23.54298713062869
72.74196667,0.5612184763404788,0.1172564502064885,5.531418787772802,1.4183159421909715,1.2637617928856808,171.6072851343608,167.10058037221108,10.0381235499224,161.5691615844383,7.513236350863614,0.37207213709924997,13.145436761907765,23.50360362898701
